"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"func_22140_w","updateAllPlayersSleepingFlag","y","()V","()V","World","fd","net/minecraft/src","0"
"func_22141_x","wakeUpAllPlayers","z","()V","()V","World","fd","net/minecraft/src","0"
"func_22142_y","isAllPlayersFullyAsleep","A","()Z","()Z","World","fd","net/minecraft/src","0"
"func_27166_f","getWeightedThunderStrength","f","(F)F","(F)F","World","fd","net/minecraft/src","0"
"func_27162_g","getRainStrength","g","(F)F","(F)F","World","fd","net/minecraft/src","0"
"func_27158_h","setRainStrength","h","(F)V","(F)V","World","fd","net/minecraft/src","0"
"func_27160_B","func_27160_B","B","()Z","()Z","World","fd","net/minecraft/src","0"
"func_27161_C","func_27161_C","C","()Z","()Z","World","fd","net/minecraft/src","0"
"func_27167_r","canBlockBeRainedOn","t","(III)Z","(III)Z","World","fd","net/minecraft/src","0"
"func_28102_a","setItemData","a","(Ljava/lang/String;LMapDataBase;)V","(Ljava/lang/String;Lhm;)V","World","fd","net/minecraft/src","0"
"func_28103_a","loadItemData","a","(Ljava/lang/Class;Ljava/lang/String;)LMapDataBase;","(Ljava/lang/Class;Ljava/lang/String;)Lhm;","World","fd","net/minecraft/src","0"
"func_28101_b","getUniqueDataId","b","(Ljava/lang/String;)I","(Ljava/lang/String;)I","World","fd","net/minecraft/src","0"
"func_28106_e","playAuxSFX","e","(IIIII)V","(IIIII)V","World","fd","net/minecraft/src","0"
"func_28107_a","playAuxSFXAtEntity","a","(LEntityPlayer;IIIII)V","(Lgs;IIIII)V","World","fd","net/minecraft/src","0"
"func_887_a","renderSign","a","()V","()V","SignModel","rf","net/minecraft/src","0"
"func_934_a","markBlockAndNeighborsNeedsUpdate","a","(III)V","(III)V","IWorldAccess","pm","net/minecraft/src","0"
"func_937_b","markBlockRangeNeedsUpdate","b","(IIIIII)V","(IIIIII)V","IWorldAccess","pm","net/minecraft/src","0"
"func_933_a","playRecord","a","(Ljava/lang/String;III)V","(Ljava/lang/String;III)V","IWorldAccess","pm","net/minecraft/src","0"
"func_940_a","playSound","a","(Ljava/lang/String;DDDFF)V","(Ljava/lang/String;DDDFF)V","IWorldAccess","pm","net/minecraft/src","0"
"func_939_a","spawnParticle","a","(Ljava/lang/String;DDDDDD)V","(Ljava/lang/String;DDDDDD)V","IWorldAccess","pm","net/minecraft/src","0"
"func_941_a","obtainEntitySkin","a","(LEntity;)V","(Lsn;)V","IWorldAccess","pm","net/minecraft/src","0"
"func_938_b","releaseEntitySkin","b","(LEntity;)V","(Lsn;)V","IWorldAccess","pm","net/minecraft/src","0"
"func_936_e","updateAllRenderers","e","()V","()V","IWorldAccess","pm","net/minecraft/src","0"
"func_935_a","doNothingWithTileEntity","a","(IIILTileEntity;)V","(IIILow;)V","IWorldAccess","pm","net/minecraft/src","0"
"func_28136_a","playAuxSFX","a","(LEntityPlayer;IIIII)V","(Lgs;IIIII)V","IWorldAccess","pm","net/minecraft/src","0"
"func_157_a","func_157_a","a","(LEntityBoat;DDDFF)V","(Lfz;DDDFF)V","RenderBoat","fe","net/minecraft/src","0"
"func_31070_a","func_31070_a","a","(LTileEntityPiston;DDDF)V","(Luk;DDDF)V","TileEntityRendererPiston","hy","net/minecraft/src","0"
"func_21074_p_","getFleeceColor","r","()I","()I","EntitySheep","dl","net/minecraft/src","0"
"func_21071_b_","setFleeceColor","e_","(I)V","(I)V","EntitySheep","dl","net/minecraft/src","0"
"func_21072_p","getSheared","s","()Z","()Z","EntitySheep","dl","net/minecraft/src","0"
"func_21073_a","setSheared","a","(Z)V","(Z)V","EntitySheep","dl","net/minecraft/src","0"
"func_21070_a","getRandomFleeceColor","a","(Ljava/util/Random;)I","(Ljava/util/Random;)I","EntitySheep","dl","net/minecraft/src","0"
"func_4086_d","getLightValue","d","(III)I","(III)I","ChunkCache","ew","net/minecraft/src","0"
"func_716_a","getLightValueExt","a","(IIIZ)I","(IIIZ)I","ChunkCache","ew","net/minecraft/src","0"
"func_1124_a","generateDisplayLists","a","(I)I","(I)I","GLAllocation","ge","net/minecraft/src","0"
"func_1128_a","generateTextureNames","a","(Ljava/nio/IntBuffer;)V","(Ljava/nio/IntBuffer;)V","GLAllocation","ge","net/minecraft/src","0"
"func_28194_b","func_28194_b","b","(I)V","(I)V","GLAllocation","ge","net/minecraft/src","0"
"func_1126_a","deleteTexturesAndDisplayLists","a","()V","()V","GLAllocation","ge","net/minecraft/src","0"
"func_1127_b","createDirectByteBuffer","c","(I)Ljava/nio/ByteBuffer;","(I)Ljava/nio/ByteBuffer;","GLAllocation","ge","net/minecraft/src","0"
"func_1125_c","createDirectIntBuffer","d","(I)Ljava/nio/IntBuffer;","(I)Ljava/nio/IntBuffer;","GLAllocation","ge","net/minecraft/src","0"
"func_1123_d","createDirectFloatBuffer","e","(I)Ljava/nio/FloatBuffer;","(I)Ljava/nio/FloatBuffer;","GLAllocation","ge","net/minecraft/src","0"
"func_22011_a","chunkXZ2Int","a","(II)I","(II)I","ChunkCoordIntPair","yy","net/minecraft/src","0"
"func_283_a_","getBlockEntity","a_","()LTileEntity;","()Low;","BlockContainer","rw","net/minecraft/src","0"
"func_286_h","isThereANeighborChest","h","(LWorld;III)Z","(Lfd;III)Z","BlockChest","e","net/minecraft/src","0"
"func_27349_a","func_27349_a","a","([Ljava/lang/Object;)LJ_JsonNodeSelector;","([Ljava/lang/Object;)Ljt;","J_JsonNodeSelectors","ka","net/minecraft/src","0"
"func_27346_b","func_27346_b","b","([Ljava/lang/Object;)LJ_JsonNodeSelector;","([Ljava/lang/Object;)Ljt;","J_JsonNodeSelectors","ka","net/minecraft/src","0"
"func_27353_c","func_27353_c","c","([Ljava/lang/Object;)LJ_JsonNodeSelector;","([Ljava/lang/Object;)Ljt;","J_JsonNodeSelectors","ka","net/minecraft/src","0"
"func_27348_a","func_27348_a","a","(Ljava/lang/String;)LJ_JsonNodeSelector;","(Ljava/lang/String;)Ljt;","J_JsonNodeSelectors","ka","net/minecraft/src","0"
"func_27350_a","func_27350_a","a","(LJ_JsonStringNode;)LJ_JsonNodeSelector;","(Lqa;)Ljt;","J_JsonNodeSelectors","ka","net/minecraft/src","0"
"func_27351_b","func_27351_b","b","(Ljava/lang/String;)LJ_JsonNodeSelector;","(Ljava/lang/String;)Ljt;","J_JsonNodeSelectors","ka","net/minecraft/src","0"
"func_27347_a","func_27347_a","a","(I)LJ_JsonNodeSelector;","(I)Ljt;","J_JsonNodeSelectors","ka","net/minecraft/src","0"
"func_27354_b","func_27354_b","b","(I)LJ_JsonNodeSelector;","(I)Ljt;","J_JsonNodeSelectors","ka","net/minecraft/src","0"
"func_27352_a","func_27352_a","a","([Ljava/lang/Object;LJ_JsonNodeSelector;)LJ_JsonNodeSelector;","([Ljava/lang/Object;Ljt;)Ljt;","J_JsonNodeSelectors","ka","net/minecraft/src","0"
"func_27345_a","func_27345_a","a","(LJ_JsonNodeSelector;LJ_JsonNodeSelector;)LJ_JsonNodeSelector;","(Ljt;Ljt;)Ljt;","J_JsonNodeSelectors","ka","net/minecraft/src","0"
"func_1155_a","getInstance","a","()LClippingHelper;","()Ldr;","ClippingHelperImpl","w","net/minecraft/src","0"
"func_1154_a","normalize","a","([[FI)V","([[FI)V","ClippingHelperImpl","w","net/minecraft/src","0"
"func_1153_b","init","b","()V","()V","ClippingHelperImpl","w","net/minecraft/src","0"
"values","values","values","()[LEnumOS1;","()[Ljn;","EnumOS1","jn","net/minecraft/src","0"
"valueOf","valueOf","valueOf","(Ljava/lang/String;)LEnumOS1;","(Ljava/lang/String;)Ljn;","EnumOS1","jn","net/minecraft/src","0"
"func_799_a","func_799_a","a","(LIsoImageBuffer;)V","(Lre;)V","TerrainTextureManager","un","net/minecraft/src","0"
"func_800_a","func_800_a","a","()V","()V","TerrainTextureManager","un","net/minecraft/src","0"
"func_1040_a","compareRecipes","a","(LIRecipe;LIRecipe;)I","(Ldt;Ldt;)I","RecipeSorter","ky","net/minecraft/src","0"
"func_27290_a","func_27290_a","a","(LJ_JsonNodeBuilder;)V","(Llb;)V","J_NodeContainer","pu","net/minecraft/src","0"
"func_27289_a","func_27289_a","a","(LJ_JsonFieldBuilder;)V","(Lpn;)V","J_NodeContainer","pu","net/minecraft/src","0"
"func_1260_a","createVectorHelper","a","(DDD)LVec3D;","(DDD)Lbt;","Vec3D","bt","net/minecraft/src","0"
"func_28215_a","func_28215_a","a","()V","()V","Vec3D","bt","net/minecraft/src","0"
"func_1259_a","initialize","b","()V","()V","Vec3D","bt","net/minecraft/src","0"
"func_1248_b","createVector","b","(DDD)LVec3D;","(DDD)Lbt;","Vec3D","bt","net/minecraft/src","0"
"func_1254_e","setComponents","e","(DDD)LVec3D;","(DDD)Lbt;","Vec3D","bt","net/minecraft/src","0"
"func_1262_a","subtract","a","(LVec3D;)LVec3D;","(Lbt;)Lbt;","Vec3D","bt","net/minecraft/src","0"
"func_1252_b","normalize","c","()LVec3D;","()Lbt;","Vec3D","bt","net/minecraft/src","0"
"func_1246_b","crossProduct","b","(LVec3D;)LVec3D;","(Lbt;)Lbt;","Vec3D","bt","net/minecraft/src","0"
"func_1257_c","addVector","c","(DDD)LVec3D;","(DDD)Lbt;","Vec3D","bt","net/minecraft/src","0"
"func_1251_c","distanceTo","c","(LVec3D;)D","(Lbt;)D","Vec3D","bt","net/minecraft/src","0"
"func_1261_d","squareDistanceTo","d","(LVec3D;)D","(Lbt;)D","Vec3D","bt","net/minecraft/src","0"
"func_1255_d","squareDistanceTo","d","(DDD)D","(DDD)D","Vec3D","bt","net/minecraft/src","0"
"func_1253_c","lengthVector","d","()D","()D","Vec3D","bt","net/minecraft/src","0"
"func_1247_a","getIntermediateWithXValue","a","(LVec3D;D)LVec3D;","(Lbt;D)Lbt;","Vec3D","bt","net/minecraft/src","0"
"func_1250_b","getIntermediateWithYValue","b","(LVec3D;D)LVec3D;","(Lbt;D)Lbt;","Vec3D","bt","net/minecraft/src","0"
"func_1256_c","getIntermediateWithZValue","c","(LVec3D;D)LVec3D;","(Lbt;D)Lbt;","Vec3D","bt","net/minecraft/src","0"
"func_1258_a","rotateAroundX","a","(F)V","(F)V","Vec3D","bt","net/minecraft/src","0"
"func_1249_b","rotateAroundY","b","(F)V","(F)V","Vec3D","bt","net/minecraft/src","0"
"func_1063_a","sortByDistanceToEntity","a","(LWorldRenderer;LWorldRenderer;)I","(Ldk;Ldk;)I","EntitySorter","jo","net/minecraft/src","0"
"func_735_a","writeTagContents","a","(Ljava/io/DataOutput;)V","(Ljava/io/DataOutput;)V","NBTBase","ij","net/minecraft/src","0"
"func_736_a","readTagContents","a","(Ljava/io/DataInput;)V","(Ljava/io/DataInput;)V","NBTBase","ij","net/minecraft/src","0"
"func_733_a","getType","a","()B","()B","NBTBase","ij","net/minecraft/src","0"
"func_737_b","getKey","b","()Ljava/lang/String;","()Ljava/lang/String;","NBTBase","ij","net/minecraft/src","0"
"func_732_a","setKey","a","(Ljava/lang/String;)LNBTBase;","(Ljava/lang/String;)Lij;","NBTBase","ij","net/minecraft/src","0"
"func_734_b","readTag","b","(Ljava/io/DataInput;)LNBTBase;","(Ljava/io/DataInput;)Lij;","NBTBase","ij","net/minecraft/src","0"
"func_738_a","writeTag","a","(LNBTBase;Ljava/io/DataOutput;)V","(Lij;Ljava/io/DataOutput;)V","NBTBase","ij","net/minecraft/src","0"
"func_739_a","createTagOfType","a","(B)LNBTBase;","(B)Lij;","NBTBase","ij","net/minecraft/src","0"
"func_731_b","getTagName","b","(B)Ljava/lang/String;","(B)Ljava/lang/String;","NBTBase","ij","net/minecraft/src","0"
"func_904_a","updateTimer","a","()V","()V","Timer","py","net/minecraft/src","0"
"func_264_a","setBurnRate","a","(III)V","(III)V","BlockFire","yq","net/minecraft/src","0"
"func_266_a","tryToCatchBlockOnFire","a","(LWorld;IIIILjava/util/Random;I)V","(Lfd;IIIILjava/util/Random;I)V","BlockFire","yq","net/minecraft/src","0"
"func_263_h","func_263_h","h","(LWorld;III)Z","(Lfd;III)Z","BlockFire","yq","net/minecraft/src","0"
"func_262_i","getChanceOfNeighborsEncouragingFire","i","(LWorld;III)I","(Lfd;III)I","BlockFire","yq","net/minecraft/src","0"
"func_261_b","canBlockCatchFire","c","(LIBlockAccess;III)Z","(Lxp;III)Z","BlockFire","yq","net/minecraft/src","0"
"func_265_g","getChanceToEncourageFire","f","(LWorld;IIII)I","(Lfd;IIII)I","BlockFire","yq","net/minecraft/src","0"
"func_31032_h","func_31032_h","h","(LWorld;III)Z","(Lfd;III)Z","BlockTorch","vm","net/minecraft/src","0"
"func_271_h","dropTorchIfCantStay","i","(LWorld;III)Z","(Lfd;III)Z","BlockTorch","vm","net/minecraft/src","0"
"func_22386_a","func_22386_a","a","(FF)F","(FF)F","MouseFilter","cu","net/minecraft/src","0"
"func_516_a","generate","a","(LWorld;Ljava/util/Random;III)Z","(Lfd;Ljava/util/Random;III)Z","WorldGenerator","pg","net/minecraft/src","0"
"func_517_a","func_517_a","a","(DDD)V","(DDD)V","WorldGenerator","pg","net/minecraft/src","0"
"func_4112_a","func_4112_a","a","([DDDIIDDD)[D","([DDDIIDDD)[D","NoiseGeneratorOctaves2","ug","net/minecraft/src","0"
"func_4111_a","func_4111_a","a","([DDDIIDDDD)[D","([DDDIIDDDD)[D","NoiseGeneratorOctaves2","ug","net/minecraft/src","0"
"func_4115_a","handleLogin","a","(LPacket1Login;)V","(Lnz;)V","NetHandler","ti","net/minecraft/src","0"
"func_832_a","handlePickupSpawn","a","(LPacket21PickupSpawn;)V","(Lnd;)V","NetHandler","ti","net/minecraft/src","0"
"func_835_a","handleVehicleSpawn","a","(LPacket23VehicleSpawn;)V","(Lso;)V","NetHandler","ti","net/minecraft/src","0"
"func_27246_a","handleWeather","a","(LPacket71Weather;)V","(Lfa;)V","NetHandler","ti","net/minecraft/src","0"
"func_21146_a","func_21146_a","a","(LPacket25EntityPainting;)V","(Lvt;)V","NetHandler","ti","net/minecraft/src","0"
"func_6498_a","func_6498_a","a","(LPacket28EntityVelocity;)V","(Lgj;)V","NetHandler","ti","net/minecraft/src","0"
"func_21148_a","func_21148_a","a","(LPacket40EntityMetadata;)V","(Lux;)V","NetHandler","ti","net/minecraft/src","0"
"func_820_a","handleNamedEntitySpawn","a","(LPacket20NamedEntitySpawn;)V","(Lmf;)V","NetHandler","ti","net/minecraft/src","0"
"func_829_a","handleEntityTeleport","a","(LPacket34EntityTeleport;)V","(Lrg;)V","NetHandler","ti","net/minecraft/src","0"
"func_827_a","handleEntity","a","(LPacket30Entity;)V","(Luh;)V","NetHandler","ti","net/minecraft/src","0"
"func_839_a","handleDestroyEntity","a","(LPacket29DestroyEntity;)V","(Lrv;)V","NetHandler","ti","net/minecraft/src","0"
"func_837_a","handleFlying","a","(LPacket10Flying;)V","(Lig;)V","NetHandler","ti","net/minecraft/src","0"
"func_826_a","handlePreChunk","a","(LPacket50PreChunk;)V","(Lse;)V","NetHandler","ti","net/minecraft/src","0"
"func_824_a","handleMultiBlockChange","a","(LPacket52MultiBlockChange;)V","(Lwu;)V","NetHandler","ti","net/minecraft/src","0"
"func_833_a","handleMapChunk","a","(LPacket51MapChunk;)V","(Lef;)V","NetHandler","ti","net/minecraft/src","0"
"func_822_a","handleBlockChange","a","(LPacket53BlockChange;)V","(Ltv;)V","NetHandler","ti","net/minecraft/src","0"
"func_844_a","handleKickDisconnect","a","(LPacket255KickDisconnect;)V","(Lyr;)V","NetHandler","ti","net/minecraft/src","0"
"func_823_a","handleErrorMessage","a","(Ljava/lang/String;[Ljava/lang/Object;)V","(Ljava/lang/String;[Ljava/lang/Object;)V","NetHandler","ti","net/minecraft/src","0"
"func_834_a","handleCollect","a","(LPacket22Collect;)V","(Ldi;)V","NetHandler","ti","net/minecraft/src","0"
"func_4113_a","handleChat","a","(LPacket3Chat;)V","(Lpe;)V","NetHandler","ti","net/minecraft/src","0"
"func_825_a","handleArmAnimation","a","(LPacket18Animation;)V","(Lnm;)V","NetHandler","ti","net/minecraft/src","0"
"func_22186_a","handleSleep","a","(LPacket17Sleep;)V","(Ljz;)V","NetHandler","ti","net/minecraft/src","0"
"func_838_a","handleHandshake","a","(LPacket2Handshake;)V","(Lmp;)V","NetHandler","ti","net/minecraft/src","0"
"func_828_a","handleMobSpawn","a","(LPacket24MobSpawn;)V","(Ljm;)V","NetHandler","ti","net/minecraft/src","0"
"func_846_a","handleUpdateTime","a","(LPacket4UpdateTime;)V","(Lhg;)V","NetHandler","ti","net/minecraft/src","0"
"func_845_a","handleSpawnPosition","a","(LPacket6SpawnPosition;)V","(Lrc;)V","NetHandler","ti","net/minecraft/src","0"
"func_6497_a","func_6497_a","a","(LPacket39AttachEntity;)V","(Lns;)V","NetHandler","ti","net/minecraft/src","0"
"func_9447_a","func_9447_a","a","(LPacket38EntityStatus;)V","(Ljf;)V","NetHandler","ti","net/minecraft/src","0"
"func_9446_a","handleHealth","a","(LPacket8UpdateHealth;)V","(Leu;)V","NetHandler","ti","net/minecraft/src","0"
"func_9448_a","handleRespawn","a","(LPacket9Respawn;)V","(Lox;)V","NetHandler","ti","net/minecraft/src","0"
"func_12245_a","handleExplosion","a","(LPacket60Explosion;)V","(Lrm;)V","NetHandler","ti","net/minecraft/src","0"
"func_20087_a","handleOpenWindow","a","(LPacket100OpenWindow;)V","(Liw;)V","NetHandler","ti","net/minecraft/src","0"
"func_20088_a","handleSetSlot","a","(LPacket103SetSlot;)V","(Lhq;)V","NetHandler","ti","net/minecraft/src","0"
"func_20089_a","handleContainerTransaction","a","(LPacket106Transaction;)V","(Loj;)V","NetHandler","ti","net/minecraft/src","0"
"func_20094_a","handleWindowItems","a","(LPacket104WindowItems;)V","(Lkb;)V","NetHandler","ti","net/minecraft/src","0"
"func_20093_a","handleSignUpdate","a","(LPacket130UpdateSign;)V","(Lui;)V","NetHandler","ti","net/minecraft/src","0"
"func_20090_a","handleCraftingProgress","a","(LPacket105UpdateProgressbar;)V","(Lmv;)V","NetHandler","ti","net/minecraft/src","0"
"func_843_a","handlePlayerInventory","a","(LPacket5PlayerInventory;)V","(Ls;)V","NetHandler","ti","net/minecraft/src","0"
"func_20092_a","handleCloseWindow","a","(LPacket101CloseWindow;)V","(Lmn;)V","NetHandler","ti","net/minecraft/src","0"
"func_21145_a","handleNotePlay","a","(LPacket54PlayNoteBlock;)V","(Lvw;)V","NetHandler","ti","net/minecraft/src","0"
"func_25118_a","handleBedUpdate","a","(LPacket70Bed;)V","(Lca;)V","NetHandler","ti","net/minecraft/src","0"
"func_28116_a","processItemData","a","(LPacket131MapData;)V","(Lai;)V","NetHandler","ti","net/minecraft/src","0"
"func_28115_a","handleAuxSFX","a","(LPacket61DoorChange;)V","(Lfn;)V","NetHandler","ti","net/minecraft/src","0"
"func_27245_a","func_27245_a","a","(LPacket200Statistic;)V","(Lof;)V","NetHandler","ti","net/minecraft/src","0"
"func_27247_c","isServerHandler","c","()Z","()Z","NetHandler","ti","net/minecraft/src","0"
"func_4114_b","registerPacket","c","(LPacket;)V","(Lki;)V","NetHandler","ti","net/minecraft/src","0"
"func_821_a","handleBlockDig","a","(LPacket14BlockDig;)V","(Ljv;)V","NetHandler","ti","net/minecraft/src","0"
"func_819_a","handlePlace","a","(LPacket15Place;)V","(Lgx;)V","NetHandler","ti","net/minecraft/src","0"
"func_841_a","handleBlockItemSwitch","a","(LPacket16BlockItemSwitch;)V","(Lho;)V","NetHandler","ti","net/minecraft/src","0"
"func_21147_a","func_21147_a","a","(LPacket19EntityAction;)V","(Lts;)V","NetHandler","ti","net/minecraft/src","0"
"func_6499_a","handleUseEntity","a","(LPacket7UseEntity;)V","(La;)V","NetHandler","ti","net/minecraft/src","0"
"func_20091_a","handleWindowClick","a","(LPacket102WindowClick;)V","(Lqs;)V","NetHandler","ti","net/minecraft/src","0"
"func_22185_a","func_22185_a","a","(LPacket27Position;)V","(Lql;)V","NetHandler","ti","net/minecraft/src","0"
"func_22236_a","addPacket","a","(I)V","(I)V","PacketCounter","nv","net/minecraft/src","0"
"values","values","values","()[LEnumCreatureType;","()[Llk;","EnumCreatureType","lk","net/minecraft/src","0"
"valueOf","valueOf","valueOf","(Ljava/lang/String;)LEnumCreatureType;","(Ljava/lang/String;)Llk;","EnumCreatureType","lk","net/minecraft/src","0"
"func_21170_a","getCreatureClass","a","()Ljava/lang/Class;","()Ljava/lang/Class;","EnumCreatureType","lk","net/minecraft/src","0"
"func_21169_b","getMaxNumberOfCreature","b","()I","()I","EnumCreatureType","lk","net/minecraft/src","0"
"func_21171_c","getCreatureMaterial","c","()LMaterial;","()Lln;","EnumCreatureType","lk","net/minecraft/src","0"
"func_21168_d","getPeacefulCreature","d","()Z","()Z","EnumCreatureType","lk","net/minecraft/src","0"
"func_931_a","renderTileEntityMobSpawner","a","(LTileEntityMobSpawner;DDDF)V","(Lcy;DDDF)V","TileEntityMobSpawnerRenderer","ag","net/minecraft/src","0"
"func_27360_a","func_27360_a","a","()V","()V","StatList","jl","net/minecraft/src","0"
"func_25154_a","func_25154_a","b","()V","()V","StatList","jl","net/minecraft/src","0"
"func_25151_b","func_25151_b","c","()V","()V","StatList","jl","net/minecraft/src","0"
"func_25157_c","func_25157_c","d","()V","()V","StatList","jl","net/minecraft/src","0"
"func_25153_a","func_25153_a","a","(Ljava/lang/String;I)[LStatBase;","(Ljava/lang/String;I)[Lvr;","StatList","jl","net/minecraft/src","0"
"func_25155_a","func_25155_a","a","([LStatBase;Ljava/lang/String;III)[LStatBase;","([Lvr;Ljava/lang/String;III)[Lvr;","StatList","jl","net/minecraft/src","0"
"func_25149_b","func_25149_b","b","([LStatBase;Ljava/lang/String;III)[LStatBase;","([Lvr;Ljava/lang/String;III)[Lvr;","StatList","jl","net/minecraft/src","0"
"func_25150_a","replaceAllSimilarBlocks","a","([LStatBase;)V","([Lvr;)V","StatList","jl","net/minecraft/src","0"
"func_25156_a","replaceSimilarBlocks","a","([LStatBase;II)V","([Lvr;II)V","StatList","jl","net/minecraft/src","0"
"func_27361_a","func_27361_a","a","(I)LStatBase;","(I)Lvr;","StatList","jl","net/minecraft/src","0"
"func_342_a","isBoundingBoxInFrustum","a","(LAxisAlignedBB;)Z","(Leq;)Z","ICamera","yn","net/minecraft/src","0"
"func_343_a","setPosition","a","(DDD)V","(DDD)V","ICamera","yn","net/minecraft/src","0"
"func_27102_a","queueTakenAchievement","a","(LAchievement;)V","(Lny;)V","GuiAchievement","vu","net/minecraft/src","0"
"func_27101_b","queueAchievementInformation","b","(LAchievement;)V","(Lny;)V","GuiAchievement","vu","net/minecraft/src","0"
"func_25079_b","updateAchievementWindowScale","b","()V","()V","GuiAchievement","vu","net/minecraft/src","0"
"func_25080_a","updateAchievementWindow","a","()V","()V","GuiAchievement","vu","net/minecraft/src","0"
"func_22322_a","func_22322_a","a","(LChunkFile;)I","(Ldz;)I","ChunkFile","dz","net/minecraft/src","0"
"func_22324_a","func_22324_a","a","()Ljava/io/File;","()Ljava/io/File;","ChunkFile","dz","net/minecraft/src","0"
"func_22323_b","func_22323_b","b","()I","()I","ChunkFile","dz","net/minecraft/src","0"
"func_22321_c","func_22321_c","c","()I","()I","ChunkFile","dz","net/minecraft/src","0"
"func_1106_a","sin","a","(F)F","(F)F","MathHelper","in","net/minecraft/src","0"
"func_1114_b","cos","b","(F)F","(F)F","MathHelper","in","net/minecraft/src","0"
"func_1113_c","sqrt_float","c","(F)F","(F)F","MathHelper","in","net/minecraft/src","0"
"func_1109_a","sqrt_double","a","(D)F","(D)F","MathHelper","in","net/minecraft/src","0"
"func_1110_d","floor_float","d","(F)I","(F)I","MathHelper","in","net/minecraft/src","0"
"func_1108_b","floor_double","b","(D)I","(D)I","MathHelper","in","net/minecraft/src","0"
"func_1112_e","abs","e","(F)F","(F)F","MathHelper","in","net/minecraft/src","0"
"func_1107_a","abs_max","a","(DD)D","(DD)D","MathHelper","in","net/minecraft/src","0"
"func_1111_a","bucketInt","a","(II)I","(II)I","MathHelper","in","net/minecraft/src","0"
"func_22282_a","stringNullOrLengthZero","a","(Ljava/lang/String;)Z","(Ljava/lang/String;)Z","MathHelper","in","net/minecraft/src","0"
"func_21100_b","getRandomStackFromInventory","b","()LItemStack;","()Liz;","TileEntityDispenser","az","net/minecraft/src","0"
"func_303_h","checkBlockCoordValid","h","(LWorld;III)V","(Lfd;III)V","BlockReed","ri","net/minecraft/src","0"
"func_6531_a","setTexturePack","a","(LTexturePackBase;)Z","(Li;)Z","TexturePackList","ik","net/minecraft/src","0"
"func_6532_a","updateAvaliableTexturePacks","a","()V","()V","TexturePackList","ik","net/minecraft/src","0"
"func_6530_b","availableTexturePacks","b","()Ljava/util/List;","()Ljava/util/List;","TexturePackList","ik","net/minecraft/src","0"
"func_1017_a","isAtLocation","a","(II)Z","(II)Z","Chunk","lm","net/minecraft/src","0"
"func_999_b","getHeightValue","b","(II)I","(II)I","Chunk","lm","net/minecraft/src","0"
"func_1014_a","func_1014_a","a","()V","()V","Chunk","lm","net/minecraft/src","0"
"func_1018_b","generateHeightMap","b","()V","()V","Chunk","lm","net/minecraft/src","0"
"func_1024_c","func_1024_c","c","()V","()V","Chunk","lm","net/minecraft/src","0"
"func_4143_d","func_4143_d","d","()V","()V","Chunk","lm","net/minecraft/src","0"
"func_1008_a","getBlockID","a","(III)I","(III)I","Chunk","lm","net/minecraft/src","0"
"func_1010_a","setBlockIDWithMetadata","a","(IIIII)Z","(IIIII)Z","Chunk","lm","net/minecraft/src","0"
"func_1022_a","setBlockID","a","(IIII)Z","(IIII)Z","Chunk","lm","net/minecraft/src","0"
"func_1021_b","getBlockMetadata","b","(III)I","(III)I","Chunk","lm","net/minecraft/src","0"
"func_1009_b","setBlockMetadata","b","(IIII)V","(IIII)V","Chunk","lm","net/minecraft/src","0"
"func_1025_a","getSavedLightValue","a","(LEnumSkyBlock;III)I","(Leb;III)I","Chunk","lm","net/minecraft/src","0"
"func_1011_a","setLightValue","a","(LEnumSkyBlock;IIII)V","(Leb;IIII)V","Chunk","lm","net/minecraft/src","0"
"func_1019_c","getBlockLightValue","c","(IIII)I","(IIII)I","Chunk","lm","net/minecraft/src","0"
"func_1000_a","addEntity","a","(LEntity;)V","(Lsn;)V","Chunk","lm","net/minecraft/src","0"
"func_1015_b","removeEntity","b","(LEntity;)V","(Lsn;)V","Chunk","lm","net/minecraft/src","0"
"func_1016_a","removeEntityAtIndex","a","(LEntity;I)V","(Lsn;I)V","Chunk","lm","net/minecraft/src","0"
"func_1007_c","canBlockSeeTheSky","c","(III)Z","(III)Z","Chunk","lm","net/minecraft/src","0"
"func_1002_d","getChunkBlockTileEntity","d","(III)LTileEntity;","(III)Low;","Chunk","lm","net/minecraft/src","0"
"func_1001_a","addTileEntity","a","(LTileEntity;)V","(Low;)V","Chunk","lm","net/minecraft/src","0"
"func_1005_a","setChunkBlockTileEntity","a","(IIILTileEntity;)V","(IIILow;)V","Chunk","lm","net/minecraft/src","0"
"func_1023_e","removeChunkBlockTileEntity","e","(III)V","(III)V","Chunk","lm","net/minecraft/src","0"
"func_995_d","onChunkLoad","e","()V","()V","Chunk","lm","net/minecraft/src","0"
"func_998_e","onChunkUnload","f","()V","()V","Chunk","lm","net/minecraft/src","0"
"func_1006_f","setChunkModified","g","()V","()V","Chunk","lm","net/minecraft/src","0"
"func_994_a","getEntitiesWithinAABBForEntity","a","(LEntity;LAxisAlignedBB;Ljava/util/List;)V","(Lsn;Leq;Ljava/util/List;)V","Chunk","lm","net/minecraft/src","0"
"func_1013_a","getEntitiesOfTypeWithinAAAB","a","(Ljava/lang/Class;LAxisAlignedBB;Ljava/util/List;)V","(Ljava/lang/Class;Leq;Ljava/util/List;)V","Chunk","lm","net/minecraft/src","0"
